Time_(days)	Vit_conc_(percent)
641	71.8851183465
641	71.8851183465
641	71.8851183465
641	71.8851183465
641	71.8851183465
641	71.8851183465
641	71.8851183465
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
642	71.84810862
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
643	71.8111179478
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
644	71.77414632
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
645	71.737193727
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
646	71.7002601588
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
647	71.6633456057
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
648	71.6264500579
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
649	71.5895735056
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
650	71.552715939
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
651	71.5158773483
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
652	71.4790577239
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
653	71.4422570559
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
654	71.4054753345
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
655	71.36871255
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
656	71.3319686927
657	71.2952437528
657	71.2952437528
657	71.2952437528
657	71.2952437528
657	71.2952437528
657	71.2952437528
